region_key,scenario_name,year,regional_active_licensed_count,regional_diesel_ml,regional_scr_diesel_ml,regional_def_central_ml,def_low_ml,def_high_ml
CHRISTCHURCH CITY,accelerated_modernization,2028,910.2029154885709,6.276158972418905,2.206296919327121,0.0882518767730848,0.06618890757981363,0.11031484596635606
CLUTHA DISTRICT,accelerated_modernization,2028,536.8613430822322,3.7421791729359217,1.2897310730155116,0.0515892429206204,0.03869193219046534,0.06448655365077559
DUNEDIN CITY,accelerated_modernization,2028,429.18934024746756,2.8902309330761318,0.9241099240011554,0.0369643969600462,0.02772329772003466,0.046205496200057775
FAR NORTH DISTRICT,accelerated_modernization,2028,412.20817968904726,2.6790660353265507,0.7852897941638222,0.03141159176655285,0.023558693824914663,0.03926448970819111
GISBORNE DISTRICT,accelerated_modernization,2028,499.96066595083886,3.3455261895072086,1.075332869181526,0.043013314767261,0.03225998607544578,0.05376664345907631
GORE DISTRICT,accelerated_modernization,2028,621.7300649916278,4.399508872591084,1.5821985935660337,0.0632879437426413,0.047465957806981006,0.07910992967830169
GREY DISTRICT,accelerated_modernization,2028,115.42297543907573,0.7865775025651076,0.2605120891146245,0.01042048356458495,0.007815362673438735,0.013025604455731225
HAMILTON CITY,accelerated_modernization,2028,861.359311906921,6.210125564738693,2.3415199469414123,0.09366079787765644,0.07024559840824236,0.11707599734707062
HASTINGS DISTRICT,accelerated_modernization,2028,771.7408105847934,5.622782598450698,2.220460951401858,0.08881843805607426,0.06661382854205573,0.1110230475700929
HAURAKI DISTRICT,accelerated_modernization,2028,288.3223766946618,1.951956929615407,0.6547293353255237,0.0261891734130209,0.01964188005976571,0.03273646676627619
HOROWHENUA DISTRICT,accelerated_modernization,2028,382.0429738970719,2.5850479751402484,0.8437061965030863,0.0337482478601234,0.025311185895092587,0.04218530982515432
HURUNUI DISTRICT,accelerated_modernization,2028,323.0587703855218,2.216919490242052,0.7267757270852248,0.02907102908340895,0.021803271812556743,0.036338786354261236
INVERCARGILL CITY,accelerated_modernization,2028,845.8871281399602,5.964576399559963,2.1243245293293285,0.08497298117317305,0.06372973587987985,0.10621622646646643
KAIKOURA DISTRICT,accelerated_modernization,2028,60.34841205548382,0.38040651876905784,0.10488890304114006,0.00419555612164555,0.0031466670912342017,0.005244445152057003
KAIPARA DISTRICT,accelerated_modernization,2028,296.01959675922444,1.9314974418567215,0.5586125303998055,0.0223445012159922,0.016758375911994167,0.027930626519990277
KAPITI COAST DISTRICT,accelerated_modernization,2028,119.0782509880228,0.7426071003117876,0.2096881076018145,0.00838752430407255,0.006290643228054435,0.010484405380090725
KAWERAU DISTRICT,accelerated_modernization,2028,5.028347676330975,0.028965694622659098,0.0068235635075525,0.00027294254030205,0.00020470690522657502,0.00034117817537762505
LOWER HUTT CITY,accelerated_modernization,2028,39.25993563098694,0.26700992372705323,0.08678029649578531,0.0034712118598313503,0.002603408894873559,0.004339014824789266
MACKENZIE DISTRICT,accelerated_modernization,2028,187.65160105905437,1.318089189801218,0.45767322006291355,0.0183069288025165,0.013730196601887406,0.022883661003145678
MANAWATU DISTRICT,accelerated_modernization,2028,383.8674072165392,2.7176794714307446,0.9661035926533293,0.03864414370613315,0.02898310777959988,0.04830517963266647
MARLBOROUGH DISTRICT,accelerated_modernization,2028,1412.7693583786242,10.277352922426532,3.8656823924651027,0.15462729569860406,0.11597047177395307,0.19328411962325515
MASTERTON DISTRICT,accelerated_modernization,2028,197.9681888852329,1.3483844894364143,0.4412949193109292,0.01765179677243715,0.013238847579327875,0.02206474596554646
MATAMATA-PIAKO DISTRICT,accelerated_modernization,2028,1090.796368272812,7.732053432035402,2.761860043594967,0.1104744017437986,0.08285580130784902,0.13809300217974838
NAPIER CITY,accelerated_modernization,2028,238.36251681720898,1.6562440905440636,0.5706184557944594,0.02282473823177835,0.01711855367383378,0.028530922789722968
NELSON CITY,accelerated_modernization,2028,111.55664771664584,0.7351407542019277,0.23119625245261693,0.0092478500981046,0.0069358875735785076,0.011559812622630847
NEW PLYMOUTH DISTRICT,accelerated_modernization,2028,522.8851653319555,3.393855973453787,0.9697259380432789,0.0387890375217311,0.029091778141298364,0.048486296902163946
OPOTIKI DISTRICT,accelerated_modernization,2028,117.95147404385526,0.7785088085493497,0.24261061494230535,0.00970442459769215,0.00727831844826916,0.012130530747115268
OTOROHANGA DISTRICT,accelerated_modernization,2028,268.1700096380614,1.8663936224870499,0.6567888338392317,0.026271553353569198,0.01970366501517695,0.03283944169196159
PALMERSTON NORTH CITY,accelerated_modernization,2028,742.2219986143054,5.140712369671272,1.780735439847501,0.0712294175939,0.05342206319542503,0.08903677199237506
PORIRUA CITY,accelerated_modernization,2028,50.55772085592629,0.36290941268675375,0.1290289124788747,0.0051611564991549,0.003870867374366241,0.006451445623943736
QUEENSTOWN-LAKES DISTRICT,accelerated_modernization,2028,210.07548213394358,1.4487314212131372,0.4762793860141374,0.01905117544056545,0.014288381580424121,0.02381396930070687
RANGITIKEI DISTRICT,accelerated_modernization,2028,352.94810768913675,2.497788779018151,0.9091262996018425,0.03636505198407365,0.027273788988055277,0.04545631498009213
ROTORUA DISTRICT,accelerated_modernization,2028,429.39162902613975,3.168983470372168,1.2261271869264379,0.049045087477057506,0.03678381560779313,0.06130635934632189
RUAPEHU DISTRICT,accelerated_modernization,2028,165.24062119597266,1.127503654912764,0.37289970931615657,0.0149159883726462,0.011186991279484696,0.01864498546580783
SELWYN DISTRICT,accelerated_modernization,2028,605.2550109925148,4.042918836444686,1.3118156567010975,0.05247262626804385,0.03935446970103292,0.06559078283505487
SOUTH TARANAKI DISTRICT,accelerated_modernization,2028,554.1200143150454,3.7796537031332145,1.2402601924733099,0.04961040769893235,0.03720780577419929,0.062013009623665495
SOUTH WAIKATO DISTRICT,accelerated_modernization,2028,382.1964411039867,2.805737532607496,1.0689479498497885,0.0427579179939915,0.03206843849549365,0.053447397492489425
SOUTH WAIRARAPA DISTRICT,accelerated_modernization,2028,181.17927540083116,1.2658482443225552,0.4242342973531561,0.0169693718941262,0.012727028920594682,0.021211714867657806
SOUTHLAND DISTRICT,accelerated_modernization,2028,1365.8045853557494,9.681112134797496,3.4783371383301898,0.13913348553320753,0.10435011414990569,0.1739168569165095
STRATFORD DISTRICT,accelerated_modernization,2028,177.6733922964852,1.1971490734436447,0.38098290712346566,0.0152393162849386,0.01142948721370397,0.019049145356173285
TARARUA DISTRICT,accelerated_modernization,2028,378.7174057495938,2.6207251163338903,0.9224246792402566,0.0368969871696102,0.027672740377207697,0.046121233962012835
TASMAN DISTRICT,accelerated_modernization,2028,867.4225744171704,5.671341416395206,1.7209044633219168,0.0688361785328766,0.0516271338996575,0.08604522316609585
TAUPO DISTRICT,accelerated_modernization,2028,263.88413390739146,1.95714534188813,0.766127407450353,0.030645096298014048,0.02298382222351059,0.038306370372517655
TAURANGA CITY,accelerated_modernization,2028,382.91567618190606,2.709848111149868,1.0100999473156362,0.0404039978926254,0.030302998419469086,0.05050499736578182
THAMES-COROMANDEL DISTRICT,accelerated_modernization,2028,244.26869504692246,1.6382070766531955,0.5243013965038328,0.02097205586015325,0.01572904189511498,0.02621506982519164
TIMARU DISTRICT,accelerated_modernization,2028,1073.3972837088322,7.342523631149136,2.449422505779448,0.0979769002311779,0.07348267517338343,0.1224711252889724
UPPER HUTT CITY,accelerated_modernization,2028,36.46106988853209,0.24065955303021405,0.0704854398629387,0.0028194175945175,0.002114563195888161,0.003524271993146935
WAIKATO DISTRICT,accelerated_modernization,2028,733.0494183019848,5.120262461527409,1.756742911321561,0.0702697164528624,0.052702287339646825,0.08783714556607805
WAIMAKARIRI DISTRICT,accelerated_modernization,2028,504.5064713665814,3.2432023090366995,0.963585073475771,0.0385434029390308,0.02890755220427313,0.04817925367378856
WAIMATE DISTRICT,accelerated_modernization,2028,363.927921744184,2.5089209809317246,0.8638181410200756,0.034552725640803,0.025914544230602268,0.043190907051003785
WAIPA DISTRICT,accelerated_modernization,2028,842.1604247147743,5.905015530338012,2.038440873249095,0.08153763492996374,0.06115322619747284,0.10192204366245475
WAIROA DISTRICT,accelerated_modernization,2028,63.729258897438626,0.4129354442782025,0.12268635820249421,0.00490745432809975,0.003680590746074826,0.006134317910124711
WAITAKI DISTRICT,accelerated_modernization,2028,695.7403862362155,4.730275422066322,1.571284816761855,0.06285139267047415,0.047138544502855644,0.07856424083809276
WAITOMO DISTRICT,accelerated_modernization,2028,139.8256303960459,1.001261039797468,0.37153030847111396,0.0148612123388445,0.011145909254133418,0.0185765154235557
WELLINGTON CITY,accelerated_modernization,2028,291.46818691040903,2.237674337811094,0.9374700035034482,0.0374988001401379,0.028124100105103446,0.04687350017517242
WESTERN BAY OF PLENTY DISTRICT,accelerated_modernization,2028,570.1556177505875,4.007422364738464,1.490406828656872,0.05961627314627485,0.04471220485970616,0.0745203414328436
WESTLAND DISTRICT,accelerated_modernization,2028,110.94669389514969,0.7512401669354052,0.226101502234162,0.00904406008936645,0.00678304506702486,0.0113050751117081
WHAKATANE DISTRICT,accelerated_modernization,2028,328.4103786459491,2.2841120251834344,0.7845638810251367,0.0313825552410054,0.0235369164307541,0.03922819405125684
